N°perçage;Longueur percee eprouvetteAlCFRP(mm);N(tr/min);f(mm/tr);Vc(mm/min);geo outil;D outil(mm);Ep Materiau(mm);MITIS;AmpMITIS;FreqMITIS;Aspiration;Lubrification;Niveau air ;Niveau huile ;KcFz;max Fz;minFz;moyenneFz;stdFz;kurtFz;skewFz;varFz;KcMz;max Mz;min Mz;moyenneMz;stdMz;kurtMz;skewMz;varMz;RmsVzUPA;RmsVzpiece;RmsVypiece;KcIThrust;max Ithrust;minIThrust;moyenneIThrust;stdIThrust;kurtFzIThrust;skewIThrust;varIThrust;KcITorque;max Itorque;min Itorque;moyenneITorque;stdITorque;kurtITorque;skewITorque;varITorque;AmpFz_Frot;AmpFz_passage dents;AmpFz_Fvib;AmpMz_Frot;AmpMz_passage dents;AmpMz_Fvib;AmpVzUPA_Frot;AmpVzUPA_passage dents;AmpVzUPA_Fvib;AmpVzpiece_Frot;AmpVzpiece_passage dents;AmpVzpiece_Fvib;AmpVypiece_Frot;AmpVypiece_passage dents;AmpVypiece_Fvib;defaut;alea;Materiau
108;2993.76;6000;0.08;119.977423440594;Non etage ;6.365;12;oui;0.1;2.5;oui;oui;20;10;696.2498316;563.8533501000001;163.38347009999998;354.5304142425436;104.81930967042663;-1.3507450029065644;0.2030755928746173;10987.087679784796;2.274605143530274;10.31563436;-13.74920364;1.1582289390856155;5.708347549337587;-0.5660581807543612;-0.6602471058644238;32.585231744028434;13.297028460926795;5.767381084881701;2.2444453674045666;1.1261128567687868;0.621;0.562;0.5734166666666662;0.016375273994458008;1.353154128891381;1.5607072483774884;0.0002681495983935727;65.47574626865672;35.449;29.932;33.340250000000005;1.727783215673032;-1.1663781890095648;-0.5187034553004723;2.985234840361443;7,64489911;11,0542447;141,2223637;0,82324374;0,14626192;6,97451136;0,05489767;0,13431601;1,39114879;0,07121141;0,23422501;6,58224646;0,09075002;0,04203887;1,60107699;0;0;0
109;3021.48;6000;0.08;119.977423440594;Non etage ;6.365;12;oui;0.1;2.5;oui;oui;20;10;694.9204598;645.645393;-7.3296890370000005;353.8534981251199;167.91119016301283;-1.12102904167906;-0.17825538663448112;28194.167781959455;2.1848489902785073;13.90181704;-17.37610896;1.1125251058498158;7.510443744217407;-0.7507732783057097;-0.4231221812026129;56.40676523505439;13.123189080640298;7.469676242267014;3.222145166258575;1.1048610331799646;0.609;0.515;0.562595238095238;0.023378560380930124;-0.0606399835231195;0.2465960307480139;0.0005465570854847956;63.69026577638127;34.717;28.809;32.43108333333334;1.7184501507703767;-1.051212723198422;-0.3720630618493242;2.9530709206827304;8,53073647;9,65621819;228,1196494;0,54476344;0,39681988;9,52742143;0,05290668;0,15143668;1,19755767;0,06214395;0,19664044;8,34316621;0,08897367;0,04687501;2,26569504;0;0;0
110;3049.2;6000;0.08;119.977423440594;Non etage ;6.365;12;oui;0.1;2.5;oui;oui;20;10;692.2858176;1037.507943;-360.9416172;352.5119383099543;423.96261550250125;-1.385108099487338;-0.015512819790676731;179744.2993437217;2.2090622238195237;15.86174083;-14.61767217;1.1248544843689015;6.181480721326463;-0.9082277228062234;-0.32124207652401654;38.21070390813073;14.72675670286608;9.439070816890347;5.432513346377821;1.0487272285190599;0.574;0.515;0.5340119047619053;0.019025977198986726;-1.0185654848826395;0.7577654119845475;0.00036198780837636284;63.78621460367338;34.814;28.369;32.479940476190485;1.9820807756581222;-1.1059011921148083;-0.42553062821523874;3.9286442012335034;6,78957725;8,18900206;580,7958087;1,40499196;0,11453633;6,01074927;0,07702715;0,1847998;0,85380115;0,1127248;0,13981734;6,4426011;0,05731153;0,07651346;3,8748628;0;0;0
111;3076.92;6000;0.06;119.977423440594;Non etage ;6.365;12;oui;0.1;2.5;oui;oui;20;10;715.4425599274693;863.3275166000001;-357.1023534;273.22751363630056;356.0910207470048;-1.3755482210700611;-0.1203516388105735;126800.8150566438;2.482940221161273;12.34101928;-12.86821672;0.9482348704614902;4.872421072362486;-0.6859979961808222;-0.13402211027158842;23.740487106402;15.518964589147474;8.422511475637833;3.883974328354453;1.002461377323907;0.42200000000000004;0.375;0.3828400000000001;0.010990096551997269;4.858696981111294;2.058218492391874;0.00012078222222222224;71.96475517151089;30.469;22.217;27.48334000000001;2.171600313970406;-0.1175182489625155;-0.7240356818209958;4.715847923636366;5,31558195;11,21352254;463,76287396;1.6412796 ; 0.22765059 ;2.56986853;0.08350547; 0.18230344;0.25942379;0.06009554;0.19234644; 5.28098608;0.07954397;0.05835801 ;1.4158496;0;0;0
112;3104.64;6000;0.06;119.977423440594;Non etage ;6.365;12;oui;0.1;2.5;oui;oui;20;10;712.3710675871171;806.5714370000001;-220.968513;272.05451071152004;294.50659584188696;-1.394274252178929;0.12451863476019301;86734.13499437657;2.6101853322845825;12.76668278;-13.56428922;0.9968297783994821;5.466775922754896;-1.016648817906929;-0.2746822218492652;29.88563898961264;15.058542248232527;10.228701437298142;3.8552117774729955;0.9277821419219697;0.387;0.32799999999999996;0.35432000000000025;0.019116273674330962;-1.4471715420995446;0.40877187877347126;0.000365431919191919;74.84653050536794;32.422;21.924;28.583890000000014;3.3860061808072124;-1.264653317661227;-0.31797380638528766;11.465037856464646;4,73927201;6,43719823;385,13366797;1.81901541;0.24995186;1.518101 ;0.09984503;0.17591973 ;0.71414918;0.05413925;0.05000932 ;7.54818138;0.08582669 ;0.13054764 ;0.36329533;0;0;0
113;3132.36;6000;0.08;119.977423440594;Non etage ;6.365;12;oui;0.1;2.5;oui;oui;20;10;699.0694555;788.8506070000001;-158.768383;355.9661667223331;268.6646050418761;-1.5226759197228188;-0.06214957598196796;72180.67000230728;2.095186694818841;14.95257565;-17.30204335;1.0668690650017538;6.293570622317971;-0.5776834971974827;-0.4737070035599979;39.60903117810381;13.886644516053748;9.258409298383462;4.396361959538132;1.0638302846668912;0.597;0.504;0.541702380952381;0.0307930440282838;-0.8884730854383927;0.5527124207857943;0.0009482115605278246;61.527138742378305;32.226;28.809;31.329619047619033;0.960989448743675;-0.13140683063729242;-1.0817778308234411;0.9235007205966723;8,65355905;8,06369973;345,2115537;0,55390842;0,14348966;4,36194866;0,06302174;0,15487206;1,30447349;0,06759451;0,0466326;8,59972511;0,09165768;0,02911083;0,32284919;0;0;0
114;3160.08;6000;0.08;119.977423440594;Non etage ;6.365;12;oui;0.1;2.5;oui;oui;20;10;703.392745;727.8648149;-53.73900705;358.1675857305514;220.89409493556525;-1.5000781072516765;-0.0968557418718745;48794.20117740251;2.0594522463126883;12.95966305;-12.08857385;1.0486730838224207;4.7339670615157905;-0.5881938520215813;0.10319910962888162;22.410444139516446;12.955601685833328;7.708547232099131;3.8799359855281796;1.1039726181124463;0.621;0.515;0.5621428571428576;0.03463828331855454;-1.3085301102138154;0.32787127863666804;0.0011998106712564538;60.393497736879475;31.396;29.101;30.752369047619027;0.5145263298322528;1.4472634340453983;-1.4215216445663121;0.2647373440906482;10,08104438;9,7407221;301,020487;0,43438682;0,18963298;5,20690009;0,06291027;0,17077507;1,21195594;0,08065673;0,03205091;7,57951884;0,11038745;0,04462453;0,45569801;0;0;0
115;3187.8;6000;0.08;119.977423440594;Non etage ;6.365;12;oui;0.1;2.5;oui;oui;20;10;707.0216278;659.8357768;33.58387281;360.0154128531571;176.11437281506122;-1.4412040628113676;-0.2383544313557008;31016.272312042373;2.064281849551085;13.54240463;-8.757724969;1.0511323177914125;4.028070866994875;-0.35286573607672755;0.3750467979534645;16.225354909532843;13.506151147542592;8.93934690911724;3.2318152905582345;1.0987824037706215;0.621;0.515;0.5595000000000004;0.03155813148224403;-0.8314640911858011;0.46134551981887867;0.000995915662650602;61.06806194590956;31.885;29.346;31.09585714285715;0.5560690375544015;1.321272580300218;-1.0493319624967703;0.3092127745266784;9,926828;7,93637842;221,6736506;1,28750375;0,12372788;3,7507422;0,05733553;0,17882189;1,04849613;0,09091739;0,02853119;5,02280206;0,11605623;0,03936587;0,29099777;0;0;0
116;3215.52;6000;0.08;119.977423440594;Non etage ;6.365;12;oui;0.1;2.5;oui;oui;20;10;705.6424136;775.0330964;-59.07787864;359.313116992691;217.49311537660395;-1.187520774232823;-0.1185447655853704;47303.255236220764;2.1227716408398294;19.18925757;-9.894817427000001;1.0809153195156411;6.352732465563174;-0.18955985387991792;1.006493972198719;40.35720977902037;14.32496890133542;10.342341947129169;3.9932157201159377;1.0654200800508742;0.609;0.515;0.5425119047619051;0.028667387981425287;-0.35985856608499445;0.812290370913371;0.000821819133677567;61.80310851756253;32.275;30.078000000000003;31.47014285714284;0.539057324060311;-0.3292096150039039;-0.3904946659761249;0.29058279862306324;7,9190389;9,52707057;286,4564696;1,01365716;0,19640095;5,96956436;0,06791062;0,15603921;1,10872578;0,07744866;0,06879501;7,07609781;0,04470175;0,02866521;0,30435191;0;0;0
117;3243.24;6000;0.08;119.977423440594;Non etage ;6.365;12;oui;0.1;2.5;oui;oui;20;10;695.2080408;819.1827272;-161.7216428;353.999934353632;284.0434864540029;-1.380256546191806;-0.22999215472220505;80680.70219694533;2.1887179815398516;20.78469527;-11.27215373;1.1144951962000924;7.224154277197027;-0.18272097018093048;0.9078850370469037;52.1884050207441;15.108328419134269;11.57109946393841;5.443622538713797;0.992336251075451;0.539;0.469;0.5052976190476196;0.019628955598228453;-1.1939616119753078;-0.514668630891603;0.0003852958978772241;63.81368533273479;35.644;28.906;32.493928571428555;2.169755284550883;-1.593456252020591;0.132541479805593;4.707837994836484;6,88671519;8,33788219;370,9329799;0,65333621;0,27247709;6,85778377;0,06845915;0,16803153;0,75835478;0,08915873;0,07709606;7,73069959;0,05454855;0,05454855;0,5950364;0;0;0
118;3270.96;6000;0.08;119.977423440594;Non etage ;6.365;12;oui;0.1;2.5;oui;oui;20;10;693.4482745;903.7633137;-253.3720363;353.10386138307456;349.9563249054141;-1.5159944184003171;-0.2298454643464188;122469.42934130372;2.224202018323078;11.69696469;-9.586911605;1.1325636677301114;3.3551427090911776;-0.02653318931903792;0.09672125928486482;11.256982598367687;15.006912244525468;9.007535743208908;5.199791349203754;0.9989526053940833;0.527;0.469;0.5086666666666672;0.0193367951477577;-1.15589489809955;-0.6489715480356778;0.00037391164658634565;64.55904219503982;36.475;27.344;32.87346428571428;2.9067490077214857;-1.3051323078414279;-0.20811465224276693;8.449189793889841;5,72362728;7,73541695;454,6175998;1,07667475;0,26203457;3,00581824;0,07156837;0,19784422;0,78024212;0,10131405;0,06973115;4,92377149;0,10286678;0,08486383;1,62315957;0;0;0
119;3298.68;6000;0.08;119.977423440594;Non etage ;6.365;12;oui;0.1;2.5;oui;oui;20;10;705.6406779;1003.267602;-304.7892183;359.31223316261594;395.88165708564554;-1.3888492451606933;-0.13645033474004917;156722.28641687665;2.3572958886369286;18.25792138;-15.22823662;1.200335066493924;8.33552983640432;-1.2174552086105532;-0.16419490804135198;69.48105765358662;15.22962957666874;9.071036212047401;4.779530494835287;1.046482811506379;0.562;0.515;0.5328690476190481;0.019067906400644253;-1.1849077763442861;0.7178683005288243;0.00036358505450373;68.45177308944004;37.695;29.639;34.85564285714287;1.8656591628365773;0.3743340771741872;-0.5532162140410164;3.4806841118760783;7,35007894;8,57343056;545,3109159;0,90038529;0,08505554;9,17550901;0,06911418;0,17427565;0,52417108;0,08949125;0,14546116;7,15572784;0,06306507;0,06934011;2,69158381;0;0;0
120;3326.4;6000;0.08;119.977423440594;Non etage ;6.365;12;oui;0.1;2.5;oui;oui;20;10;720.6986121;588.7695041000001;49.67338307;366.9797332980343;143.4375823124442;-1.2232137873928637;-0.4991386816072467;20574.3400196392;2.5768072696858595;18.37611196;-23.33519404;1.3121102617240397;9.416453500824655;-0.3665132847975916;-0.9430377686019964;88.6695965331929;13.951389915475596;7.40998050629025;3.207738728869538;1.1528588261699018;0.621;0.562;0.587035714285714;0.020388661169947524;-1.475410423062869;0.41742319909392606;0.0004156975043029259;76.93471084427485;43.163999999999994;31.299;39.17515476190475;3.456171279829635;-0.642129423480787;-0.7071152251139294;11.945119915519216;9,46856619;9,17218365;169,0705475;0,62007989;0,08442907;10,39840453;0,05500638;0,15959765;0,54926174;0,08576629;0,14685381;7,77024126;0,05943759;0,06279254;1,57745806;0;0;0
121;3354.12;6000;0.08;119.977423440594;Non etage ;6.365;12;oui;0.1;2.5;oui;oui;20;10;720.8483146;504.94858480000005;198.9091248;367.0559617709541;58.19739921817895;-0.45111435274320044;-0.5601904548393258;3386.9372757600963;2.258942251448439;13.99648097;-16.51763303;1.1502533944375453;7.593750582832587;-0.7933467238289484;-0.6682258495310361;57.665047914270254;13.176656212152052;6.5997618607714585;2.552401935284525;1.143179777802715;0.621;0.562;0.5821071428571425;0.02181025394809861;-1.2261433235721633;0.6654333044054738;0.0004756871772805511;68.63438914450307;35.986;31.641;34.94863095238097;0.8562342712267351;2.9849506992461583;-1.3014872652701388;0.7331371272231781;9,98729795;8,0532538;48,79874851;0,47275688;0,15489724;9,18631824;0,05342754;0,16259642;0,86637419;0,08499011;0,14460486;6,36828519;0,05885943;0,03764998;0,73589513;0;0;0
122;3381.84;6000;0.08;119.977423440594;Non etage ;6.365;12;oui;0.1;2.5;oui;oui;20;10;725.9728491;534.3157371;238.1053171;369.6653747734202;50.07194907959387;-0.28601507106844437;0.13708956299164907;2507.200084629442;1.599899279571434;15.25159137;-21.42219363;0.8146687131577741;8.57203318061479;-0.5341976799038886;-0.7288147401895131;73.47975284956092;12.55665738182635;6.517984902517823;2.453975358236549;1.153630344518011;0.644;0.562;0.5874285714285712;0.026686166135187688;-0.6153895244931564;0.8432549841320237;0.0007121514629948383;62.46095649571694;33.008;29.834;31.805119047619065;0.8582499482136431;-0.7629894626247911;-0.43274415964701046;0.7365929736087211;8,97581815;5,50392178;50,80802356;1,10489389;0,14398277;10,44067537;0,0770594;0,1648008;1,18784274;0,16217595;0,09363809;6,09483887;0,05465336;0,04748252;0,72928744;0;0;0
123;3409.56;6000;0.08;119.977423440594;Non etage ;6.365;12;oui;0.1;2.5;oui;oui;20;10;726.9619629;537.6014809999999;212.45574100000002;370.1690314852329;74.96289984746096;-1.0132015854538574;0.3235784090771709;5619.436353540463;2.167399478797989;12.27955937;-19.85588663;1.103639814603936;7.52410693481477;-0.2984046430419838;-0.8935431878686786;56.61218516652772;12.7374187868615;5.338115591945367;2.384040556847043;1.1740405117270785;0.633;0.574;0.5978214285714284;0.021485865745886516;-1.6530784630201705;0.20776511228171704;0.0004616424268502596;64.14693450043016;33.594;30.322;32.66361904761904;0.6843146937738116;1.8039896553321473;-1.2664809783063167;0.4682866001147456;11,25127871;7,03417515;91,84264335;2,12387595;0,21311232;8,5160121;0,09055398;0,18336554;1,30463907;0,01352679;0,20946034;4,87118201;0,10822236;0,04876062;1,11790158;0;0;0
124;3437.28;6000;0.08;119.977423440594;Non etage ;6.365;12;oui;0.1;2.5;oui;oui;20;10;734.5894568;550.6691827999999;177.3237128;374.0529513789598;77.97079275877647;-0.8142072748954039;-0.29709752932686084;6079.444523432068;2.3105832927332193;22.19373522;-25.50236178;1.1765490126597553;10.825259478984313;-0.7561151742060037;-0.43385944563025747;117.1862427873397;13.124968180690946;7.603620994572564;3.1418153792452523;1.1824336961807491;0.6559999999999999;0.574;0.6020952380952375;0.02274511415699901;-1.1206816607752854;0.5098442170016945;0.0005173402180149169;67.6114727116298;36.035;31.689;34.427761904761894;1.0976131894761418;-0.8947157827600196;-0.14948136603975062;1.2047547137119887;11,14693598;7,12961225;93,19422827;1,84975875;0,09295421;9,61138369;0,08964068;0,17343527;1,00609536;0,02738032;0,15712746;7,32536333;0,09078051;0,02895014;1,51532033;0;0;0
125;3465;6000;0.08;119.977423440594;Non etage ;6.365;12;oui;0.1;2.5;oui;oui;20;10;731.2631358;672.4760302;-2.934505385;372.3591887354112;171.84248402141924;-1.0847019000929232;-0.2682252675250519;29529.83931465173;2.73339713492907;16.68065988;-19.69412412;1.3918458211058826;9.076451112292514;-0.94799328716643;-0.5375235402289343;82.38196479383602;14.608827532599356;7.273538275739322;3.498259422340458;1.2337747353458286;0.679;0.586;0.6282380952380959;0.023936975001695275;-0.17151417227081645;0.29417941423296795;0.0005729787722317845;82.73391033554034;47.607;32.031;42.12810714285714;4.647923715800439;-0.7697476356016684;-0.5725498983027496;21.60319486790016;9,79820792;5,75189905;220,8102009;0,91874755;0,09709616;8,45918974;0,05832927;0,16614999;0,71969909;0,06504582;0,11332502;7,25660712;0,04741548;0,04399939;2,12752092;0;0;0
126;3492.72;6000;0.08;119.977423440594;Non etage ;6.365;12;oui;0.1;2.5;oui;oui;20;10;709.0151909;913.3708277999999;-327.4112122;361.0305352222869;380.81460184498366;-1.372206993194646;-0.3060283577666448;145019.76097835344;2.246387293248509;15.21395976;-16.35777324;1.1438604097221408;7.226001488100494;-0.9395701500111664;-0.10428704525503307;52.21509750603055;15.854358777773895;9.830387854991924;4.644941239510846;1.0308654097931405;0.574;0.515;0.5249166666666671;0.013678941984497992;3.5584333531024406;1.9628438087938622;0.00018711345381526185;65.69714865522015;37.891;27.393;33.4529880952381;3.3181409060113367;-1.3641349715896238;-0.210079077726491;11.010059072145733;7,0335558;6,84321994;486,9845541;0,45194484;0,15125023;7,276475;0,05685609;0,20218108;0,88273673;0,09935585;0,12801676;5,70606003;0,07142701;0,06010704;1,63446287;0;0;0
127;3520.44;6000;0.08;119.977423440594;Non etage ;6.365;12;oui;0.1;2.5;oui;oui;20;10;704.743618;857.1732609;-241.4756691;358.85545028014286;351.47862430001976;-1.499437076496869;-0.24917721605241486;123537.22333983443;2.264346074491502;13.53736996;-9.283233642999999;1.1530050211310727;4.725183917943856;-0.7501445958141462;0.23779475516950793;22.327363058395253;15.748606758152016;10.567364054375457;4.233039000269052;1.0178898739385789;0.539;0.48;0.5183095238095243;0.017993958953122426;-1.17136424089093;-0.5854290855967631;0.0003237825588066547;66.55332360752625;37.598;28.174;33.88895238095237;2.7717039685491978;-0.9013976922504714;-0.41867132023026526;7.682342889271371;7,25635978;6,39595478;436,164529;0,46925989;0,27454065;1,43312501;0,06885364;0,19386919;1,0467784;0,11709265;0,07062433;7,50563291;0,04164435;0,07579408;0,54145105;0;0;0
128;3548.16;6000;0.08;119.977423440594;Non etage ;6.365;12;oui;0.1;2.5;oui;oui;20;10;710.0162896;871.7390927000001;-171.90113730000002;361.5402946747503;285.469284240009;-1.2990242058750865;-0.08124502964866948;81492.71224450307;2.2582913521000316;10.54633381;-5.494903292999999;1.1499219564893362;2.7885457883489275;-0.7874480945883762;0.307841442093026;7.775987613718541;16.029302066427885;12.827194220568746;4.454213209859872;1.0098006209553745;0.562;0.48;0.5141904761904766;0.022288078930700023;0.05905357661741606;0.15619239118997763;0.0004967584624211143;66.38323888078405;37.158;28.467;33.802345238095235;2.449668310441614;-1.1377058928547106;-0.24215211207056495;6.000874831181873;7,43218798;7,11285221;353,1178871;0,11570498;0,20299682;1,73759435;0,0732806;0,19724499;1,46263421;0,08804341;0,0544284;9,2991094;0,07699191;0,04391718;0,34944636;0;0;0
129;3575.88;6000;0.08;119.977423440594;Non etage ;6.365;12;oui;0.1;2.5;oui;oui;20;10;731.4162784;694.3871747999999;-63.07102416;372.43716898160125;188.3910068273746;-1.0453914915077032;-0.4397612602662384;35491.17145343191;2.4228433096532838;17.85549863;-12.96784537;1.233711813275452;6.458005453632244;-0.7229184480209021;0.19562446325531568;41.7058344391438;14.983809616595632;10.798630976788509;4.900685190327804;1.1570203493809155;0.6559999999999999;0.539;0.5891547619047621;0.032389011243633484;-0.7691713827858715;0.4478569708443268;0.001049048049340216;72.97004170874948;40.332;32.275;37.156345238095234;2.1750806188855973;-1.1333594649960153;0.0014317952186343628;4.730975698651752;9,87593557;7,60807064;249,1411137;0,21443902;0,18945948;3,46647375;0,05073844;0,19461107;1,69922242;0,11286164;0,04554455;7,45571046;0,05994375;0,03644138;0,39143283;0;0;0
